customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
c163dc9482e27ad121c6092739aff45472d725782d997ed73283e74aea9c52a1,,,ACTIVE,NONE,26.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c164bf0d4521170d80020c32ff6ea39b5acfa56ca22bbf71fd82d3fc1accf4cb,1.0,1.0,ACTIVE,Regularly,46.0,e9e429a28f7815b4caf8dab148d2ec3d03da39e4c7f6969d4b924b61e5006cf3
c1655b36685946ab3b958fb39ea186646b28adbe9d9a2288f4d70e2efe3a66e1,,,ACTIVE,NONE,56.0,6fbb1cfe1058d519f2e60d07ffd1644932c11ec75c5221d746f729425e16665f
c165b1a77a68535cd50bca0af1991887d09ec217753c36bb0d8bce38e18672dc,,,ACTIVE,NONE,17.0,aec0a97783151243a0cc90e5ad9ef3d7c4b96ea8de6ad6e07ab1158992da0446
c165d9847b850a445f2fe3e3780a18bca05bb9da859ecdde598d4a5ed219aaae,,,ACTIVE,NONE,38.0,59955846fb24ce831b42b62ca94da4b29ec24fd673558cecc10743d90926fc48
c16763d826e133616f17df089e0697afeac5885c964e2a926b4f5afd47c8632c,,,ACTIVE,NONE,34.0,61ed7ea7911bebe51d3d8e05350c7e1ad20292f257fb92bc9239601dbdbb540c
c167aa8219ffc65287b4fe93c6f46bc088d59563e061e4d996fb9adb85031249,,,ACTIVE,NONE,35.0,bd95bb00e43693cac18b162a0e6c77f4729949582d60e7f047fc573b7052c4e8
c16917ff8f725d7308fb4153a4cb37af826e2860c3d2b5a1110ddb6b9b766d29,,,ACTIVE,NONE,24.0,064525469057fdcb29519a6d08ca1f3c6d7cb99832c238017ba36f6490eb5582
c169a96b9bdac1e8b1c5b91057513aaf6bbea3cebbe01f3d7b5e2413b05c5d9d,1.0,1.0,ACTIVE,Regularly,34.0,61c27962814d8b3c4f15cfa855d752dce1412582ea2f8e72b24b63e83196e3b9
c16b20d47d1394d5248d91e7dfc759feadea2051c8478ab7acc21702965fbbdc,1.0,1.0,ACTIVE,Regularly,62.0,55255aef9f29fd5c57e4f5c2efeb3c11d0b30a58bce6ac9e67586cdd0c5043fa
c16bf191adcbdd1309035f872deef063481fe452b32dbc1f9b675bf5db079380,1.0,1.0,ACTIVE,Regularly,48.0,ac50bb6618e6689b96e0033186e50849d29be04899023b8b7b7b0d68c60a2af3
c16f5e741a1a4b5ff86ad72c49910021f072af82506f5a8de9aaa0afa63128d9,,,ACTIVE,NONE,34.0,0208a75aff17296cffca27f7496228443eafc8b85e597c6df43491aa2ece881b
c16f6e26d38b8df883087d73d95e0393d1eebf18c02d52cdf33e4c0ce8068616,,,ACTIVE,NONE,36.0,d717222c09d37abdd2d89ee97cfab032a706d6641694a5d67cdb1ddfc8c331fd
c170304affb1dab96e87f09bc95d4880b6cd1c6f5f40949d2ff91a98d3bd34f8,,,ACTIVE,NONE,28.0,f4ebd179d39beae8bc1a81103cd3bba7943b158b9efe8192e2a613f7aeda5b23
c1719bbed13d5d361a6534395e6a1059c7b708b0b4dad714eba56c2f6378e005,1.0,1.0,ACTIVE,Regularly,62.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c172b16ea46adf30f724015511e6ed9096350d389600070ad3b5760a6a7d10dd,,,ACTIVE,NONE,51.0,9f9e46117ed51e00b0d1a170e9e8ac42092ea9dc1bea66aafa6602f833fe785c
c17387b7d9c558c0644801f1443eeaa45db4816efe0ce11894559fffe12a4b6c,,,ACTIVE,NONE,31.0,16283b2b495f5a3707e0699672f18d4ac3e03c898115f67ffee65c278a28cd99
c174360151b4e198af7248bcc6241c031793223645c7e0952672e2dd3e39eb39,1.0,1.0,ACTIVE,Regularly,31.0,bfac69c43c63d1ab4d8f7f7f3d8acbee0f5fb2fefb1f556603d57114403d858c
c174f820404c551afc8d4116b9aa522d0decfebc6f708fa1214f4b0d8b875042,1.0,1.0,ACTIVE,Regularly,56.0,61f284f2394dc78fe49f8cb7c94af435dec59c8ced4b159c2a778f66944eebb6
c1762db5f124f3d09d7f5ddff10fe575776737840489c847785ffdc77add4b87,,,,NONE,21.0,33e16e74ce811908b4651a9649155593905d8c84cf2130aef8815f1e82bd8703
c17681e6b6499415284ea93d0c2e9ee7e6ce0a31fbb49c822b92a5f52253b5a7,1.0,1.0,ACTIVE,Regularly,44.0,f5b2cf4ba7976a799ead58b7c29711827f4fa99e4ce213cb0c477f9bf8e1ea71
c17684c954fb065add949120078d1713f1aadb37b2d434ac1db4510c75a976f0,1.0,1.0,ACTIVE,Regularly,54.0,bdd4494c08d45a125917dca076be63bff5f608b6791f1134e61453d957c3693c
c177eb7e8248911dc9df5bb55778ea4049dd73c70b1eae533f705bb911f6d8aa,1.0,1.0,ACTIVE,Regularly,29.0,4f593c8834e9d80ad5863ac9d65d1dc35171c58fced9ab10704174f96f41702f
c17802aefd2453d4f284968194758864fc1dbbd95b7c4561435a507a3d883b8b,,,ACTIVE,NONE,22.0,53a45bc03e5ac0c3e0d54897cc11f28eabda5a06085a18e3900c6ffc888242c9
c178377492e7b708cf45b4c9b0ee2d4b5efd524e0d9a172e0c65f81bc62052a9,,,ACTIVE,NONE,26.0,a07803f1f9919fefaa96ab486c70a8b21c9a7690633d9253c106baf472d1a91b
c17b71e3155c221d40421cfc12b3acf8e99c037c99e71a03790d00284717fd00,1.0,1.0,ACTIVE,Regularly,47.0,02524cc12cc18f4ab69ed3f8ce7550e2c633c181a20164a263c047674c9d9c05
c17bcb2ee33919bc26262f90afe61b709486bd19b874758aa5ebe9c83f4718b5,1.0,1.0,ACTIVE,Regularly,23.0,2cccd19b61a6104640f0632af6514db70571e853c0909c3cf6fdc05c61de8f50
c17c4c9c7ecf57f6ed4ea175371d4dc23d702015302e66d90b7e1188c5e53576,,,ACTIVE,NONE,33.0,1dc1f5d0133a3de493aaafa0230657c6e511824d5a92fc191abdf9afddc3d7f3
c17d67c6297dbcd003da061f9d99608bf44c5db8edd2f34f4189dcdcbf08457d,,,ACTIVE,NONE,21.0,da2dffc9d9cb6a1449dae3835ecb74cdf826ba152df3a0798553a42b37d1d8b8
c17df6fe23af66d53cc097973335155185984eb50d57ab45f50ed3413f19cfaa,1.0,1.0,ACTIVE,Regularly,26.0,477690bfea00e2ad946ecf7f83e63a85830627eb810458fa29ca4741a1359ddd
c17ec31ccbaf6c7f00389d27995c398f1a802b968f915ff659f727043608fda3,,,ACTIVE,NONE,18.0,66e05b7fb7e6b5defea0fbe34db6342f2281e034de51f2dad40eb8e511f2fdc1
c180f72d25bead3f79e94ab9594363be29204f65476759201d0e56c80eabfc5e,,,ACTIVE,NONE,39.0,b454c71082089ece99b922125924a03694ac3900dedcff03b20df902211e9d91
c18210f214eac4b61c2f30fc8c9ea24060a14cbf1770b08b597e9ad9972d4a0d,,,ACTIVE,NONE,29.0,82ba504232d24b57b4e272ebc4b34147057acd96739090a0534d9005e33633bb
c18285ee4c8f92a653b18b6868643b99a1b82d7757208c058a18f1df6b87c5a0,1.0,1.0,ACTIVE,Regularly,48.0,f8791060097f34e16516776c119c38b3b558029eaf4b5cb0a4897d35f23ff203
c182de808fb070d78bff1e63061d54e7027b635bf588a5063f1aad8458f7dc71,1.0,1.0,ACTIVE,Regularly,53.0,83a3606c444e6b485c9959cdb0283258a51ffc0b5ede80cc82b0314fd8f6ab10
c1836ed192b6c407b5fbbf423566570f032a9fa98b2f90ea985442945433ea63,,,PRE-CREATE,NONE,33.0,af2d3d1f57ae38d1cc6b417ae7eb0b16ddb665051c3d4b5f1dfbdf0fadf7387d
c18385b4676e018d84d4a236efca1bb1242182da1930ca81f14aeecdd8f042a8,1.0,1.0,ACTIVE,Regularly,19.0,a367d6069f7c56af75502d312d317cac75d423e83644f6b624c754ebcc8de8ff
c184a541c9716468a80a5dc6493ca4186ab3033a13b32928e1ee26cb09f0ef52,1.0,1.0,ACTIVE,Regularly,31.0,d74150ca252158acc612357a618e077bb6f2361e9b084d6739e55b42bb6b0b2a
c18594f4e33dfab041e7838149bfcfb5bb2aed52c84f4c01c972680e9dcfc73d,1.0,1.0,ACTIVE,Regularly,30.0,da583f7aca1bc46e82d7e2a665a1e22834a13422c4cd9e62799aa5e90cff9f6a
c18722c1ae2badf00e03179e1d55af5825de51a4d79dcb11e340391417c465f4,,,ACTIVE,NONE,28.0,b04e129c92e199c0c2090e673954ea418fadb281d669a42574478f1220643965
c18960b6b1c5547318eba24b1f88f57d8aa4a5aea0112b7a7a78a0e33a7280d6,,,ACTIVE,NONE,22.0,9889b4fed37afdd7783c424226dbcbdfd6f4b807d603653d2d9f82cfcc2f12d8
c189a6660b2e3eff236172fda969e3bf269c10ea7d1a8599f5af4925e8746489,,,ACTIVE,NONE,20.0,aaf3fad4a524d369b2f0a44a668f63adead4b57d3356aeecec3c692d7e87be12
c18aa77559589bf5249db585b564ac2422894ab1a9c99b1bc5a709ab1f0ad9f6,,,ACTIVE,NONE,26.0,fece4ae9c443f19a9ad0e511e0b3290f4fb3bb4ddebe17ab09b45116b20a49f2
c18aac9c158b5376e39bede80786d6c6ab197bd2058088f96324c3c2d7fe782a,,,ACTIVE,NONE,26.0,5f0b1326666cf22ce899f8e649fa3213ab8c83dcb48b7e399b0998f89a171323
c18b8a656be42cadd80bcffb73a70e7194f296e1f9fe6c8655c055049ab4c3c7,,,ACTIVE,NONE,48.0,49bba76d2f635dc53afb2774e560def7bbc8c229f92b3eb06c639c50faeeeb0e
c18c008aefca21dc3253cbfe37746c5f19f4a328dcf1a051cbd9720c279b730e,1.0,1.0,ACTIVE,Regularly,26.0,be60970e60f51e52c8f87be7ce82b0166d8018a3df976d0af17150473fab10f1
c18d6d8666c45ec168e45eb8befd0a32cf86a3fc11dcc9cedea1b327881d3824,,,ACTIVE,NONE,26.0,22921136c47313fbaf66bc0f4e353bea2c6abe87ac099eb4f224de56c2b3d2fa
c18e19d592434ac060adbd2f4bf4f6e7b2aed0a527d73aff56362b179df4a081,,,ACTIVE,NONE,17.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c18ed3fb41cd5e0b4d6cfc8d81b6101c69db97ac9b7c7f9fbbeaebb2f931db59,,,ACTIVE,NONE,29.0,862a1a76547e9da17cb3b2b1553ab6f10ee79c8064af1bce8b24a3edecdf7b67
c1911af82bdfc9d34a731ee34b7c2ed1cac838d10175c75481a0cdac5db18907,1.0,1.0,ACTIVE,Regularly,32.0,c6ae243348eb067014e831a036b9a07e449b57054191a7b1991d4d641ee5292f
c1945e7b1f869754a2e507773fef11daffd382e09331ddd4c5481849afe23d9f,,,ACTIVE,NONE,27.0,badd80a798f94eb0abbd5683382930227206a539f66b8a5bdce49b862974dd80
c194ed5a62bd59bceeefc921826917f028e9d5099f725cfa538ef306b8793ae3,1.0,1.0,ACTIVE,Regularly,24.0,50c3ec9f01f3d13da1d3b0fadc0321cb7e4f3e9c252dd672bc9fca70bda29252
c1951516874ea29483d60a478e9fb5d06bff71d9e745b27e1fde2f17a712da62,1.0,1.0,ACTIVE,Regularly,23.0,38a7a16f8111e810c4b0b6e42602e1a546d3a9f3314fa4bf073a9fb669fab2e1
c1961e8e6f74ba2e28880e0b670596d8a8f2694593398a9b80dfdcaa09a93817,,,ACTIVE,NONE,20.0,0f2d5506e2d9e9b7b08f20be21280eeaab2e51931ec8ed2e557d4c23079b62fd
c196a31bdc40f762b4efa314d2b8dc7c728f8432d5560cac0efcedc08e0de27d,,,ACTIVE,NONE,49.0,82d4edbe5736f03d6236013e3bf20318d1bc5a11e6a12466abfeb2c8ff897956
c19753df49a60a39ca28fbe2019911a9c4371fd8983e48291beffd0ac44e09f0,1.0,1.0,ACTIVE,Regularly,21.0,0f671a2c06b3b0db6962c5ae00355768869faaa1bf02eb8e9e321915e965c1fb
c1978746b21ac0f396d5c3c7e796185d7cd2b0476399f8e5b714fefc69484d27,1.0,1.0,ACTIVE,Regularly,41.0,ed088673ca6084a1aacdc26012450598799eb469b1d792b04108721e7b0fb01d
c198e3ac991731ebfd11d7dac6a557a89cb4ee97f193b3ea35d69293d32b017b,1.0,1.0,ACTIVE,Regularly,28.0,f171f17900f04e5be6a235909f246e85b29e2cd94f5dcb95d37f63a4cdb52261
c199e83d60336a881a1eef5a8e21065cd79166f8031bafb312628d037a1117d9,,,ACTIVE,NONE,17.0,005ca28fbf0916eea9667c3cf81461069637a720fcfb91877b1244dbea615f14
c19a5b02211119f76db82167e41a44153718c14dddcd1eb229e1f8ee350e0f94,1.0,1.0,ACTIVE,Regularly,51.0,22419eb0cb340d09be335e2a41e157bbf9edb42aea9aab490946348c28e4a7de
c19a62ea6f16f5a28e55c32e68cc16461125fddb893adc4be7267917cfcba469,,,ACTIVE,NONE,29.0,32000fd837694bdba13e1d64db4a5975db60f05a7a9e70fccd8d1108f58c6432
c19c2f5bf5d822d15ca4fb2bbfcbd63c900c2af061e9daedc2b5bfc30f402941,1.0,1.0,ACTIVE,Regularly,25.0,fe7432f206b3dadf6f493e988cc4fa558689ba707d9260a54029fdc00aef7dc7
c19d311d49783c9d1f77da59ebf938bc5651caa33a6c9db21713d3d9abe3edc5,,,ACTIVE,NONE,24.0,6e5b7f4951cfbfd9cf3e675e4f0e9aa225b5fb76e96333416a32b28fb17ee788
c19dd5e154a076f92e82246f40a1f58d645ef4eac378533bddd4cd81d7ec9775,,,ACTIVE,NONE,44.0,5d17372063781bb13ab72e8ae02baa73a5d6faeaf0b02a92b5b4ec24a535a2ae
c19de402747f6866e06310ab21fcdbe81e05d8853b4fa3fb4107dbc578ade1f2,,,ACTIVE,NONE,24.0,e85791055e3a218e51152e9497f7e4e05e18fff18c6c8190a02156ae1f512700
c19eafc24806f49eda24a3a0b1d7a4e90ac53b7d845969a52abbaf4ecf2b7c7b,1.0,1.0,ACTIVE,Regularly,27.0,3ee0994b28d8c4a7e00b4497c6ae9ef1b33ba0fecf641197abfd9bd3195d766e
c19eed77b4a468a67f783b4e55597e99607504b36c716d4cdde734125b7cce3b,1.0,1.0,ACTIVE,Regularly,31.0,9299e8910670f7a6d845d7d25d3cdcae78a91967c859bca0b3428e5cb6a8d6b1
c19f1d58f4f7ea210372ae188bad9928bd3c408a075c1b549a93a7610daa2d12,1.0,1.0,ACTIVE,Regularly,24.0,5f94c49b3cfd691209f3e571719172652bf62b7a994bd0a3b076508b2075dd6c
c1a3c213cc8e82c5c9981f7099dc14094c6cb932e04bfc876ae5bb0fef8678e2,,,ACTIVE,NONE,61.0,cfac1bc7b97e8f28bd5b44d146861f2a7628c67b06d90d8a04955442bdb250e7
c1a3fb21fa962055933b5a64d17dfccb804af4a96c9b3275bbaf7d17a75aa3fc,1.0,1.0,ACTIVE,Regularly,49.0,87dd66264d350d2a89e7d0d22f4bb845d8e82f77a12f5c9a69616e80994917c3
c1a4f32441eb9cab569647f34230dd0e664ee8612782446c497b6d1ac6186af2,,,ACTIVE,NONE,52.0,10c36478d4b04e87152d0a9718b5a9e8f1b5ee744e315abaec87faa01ebbd47a
c1a8297b64ff221c86a346dc8568356471d1fd4fc0c4e827766dd5ef730e9ee1,,,ACTIVE,NONE,27.0,3eb5def2d626bc64f2552c0e9453e59e62d1a3fe7aeb334ba92fafb926fb85be
c1aa5db85cfaac427843bc61d629f4d03d4b7e2fef327e5ad1b5f941b5936a59,1.0,1.0,ACTIVE,Regularly,58.0,329fb39e948f5ddedabdddc6562d291e49b25f2f7f8c1007104b04e28022f547
c1aabf064c315e90dce162ada379aab34f0be921c96adfe88d13a89511d5dad5,1.0,1.0,ACTIVE,Regularly,56.0,f870163862eaea853f63ac5856df21f20d4cf56bad8b30c1cecf85c412cda73f
c1aae10439b24fafa3c7c0d7aec0d407b666bb26109780a1594ef6b11853e45e,1.0,1.0,ACTIVE,Regularly,20.0,b0b97f784720e14a920f24e6d5a02919baf2ecc40a7577985934c4f9661796f4
c1ab1b01927188e04aec860b21651d3bc28f32a798000df022536cda72ff3144,1.0,1.0,ACTIVE,Regularly,57.0,4a2828ca7c2615d7635f94513b2562fbbe8c070740e927e1f214fb09600700fe
c1ac72e78a5f673ea192a59c305e1490af255d05fa05d5cff5fe73c5c865b0f5,1.0,1.0,ACTIVE,Regularly,19.0,76a3d0c77943803755027131d96a9d61ead2c1b35cde87da4254b629ea32d2e5
c1ad00e132ff6b81fa91035eed11bde81a1c9836ca341d4050f582ee486400c1,1.0,1.0,ACTIVE,Regularly,51.0,78ad269bc2a2eafa06722e83ef89a86112b9e37b5dc4c1b46885b8c30983b0b0
c1ae937193e811801620934bdf261332221ced37f60acad4216f1a4beebf697a,1.0,1.0,ACTIVE,Regularly,31.0,f77e1ea7aa42cb55254b48bdcce86b2e8bedc9b47e0fc532425c43cbc7eec7ad
c1aef2e42ad2baa8d7c5705c2d11ddd8d811f3fec2f0765c9caf82e7e85b9763,,,ACTIVE,NONE,32.0,17675a6f6180b1fd80829e39ce44c9ed092889d025380a597548c3a5123676cb
c1af7fd8a80917dbbfc7523d5c6631ab1755a3b346be9a329a77d015c9077fe8,1.0,1.0,ACTIVE,Regularly,27.0,2f1d59bd9908713896619eeb9d7e7ddcfcde87ec089a1da3a9c4c1ebd21fa6d1
c1afc2c464470760156bb0ef1955fc82aa7df9d39116184726e2c148cf60093c,,,ACTIVE,NONE,31.0,81041da89e12d71b713f53ae06a9ec0cc756c2c04441bdb50c174446cb78d678
c1afead925f48403bed2a50381a91a579aa58d41719e2f0634de69716afeb237,1.0,1.0,ACTIVE,Regularly,22.0,4ca0dbb077eed91841f169e333b1c06308b1aa97fc0319bfc8b76c69896db518
c1b03ed70b29df2a2dd7d1df10e44debdb7b2edebf685dce79d8bc1cfc9dbf3c,,,ACTIVE,NONE,51.0,6a1cc74ef655b08e6df9ab828bd358fe72316a32eb8eef6e27e4f6fa765e7c3b
c1b05e29c1ff465d927fa42df6b8ca2cd52a4687b5848ee3d6fefd0b249e874b,,,ACTIVE,NONE,23.0,36a0590a4b456b9bdb50edbc9dcd187600cc694091573d6af2f8c99db8d9d958
c1b27b3a6b6f2ca8cbb48f61e5ac46ebd79c6142bddaba227aeabe042d70f953,1.0,1.0,ACTIVE,Regularly,62.0,7fc39d1f3b8a2043a6e0482736220e9a89de3a8664f94474b4be1f2a87710063
c1b2c8df75d2114acf793e305505de0d35208fcdb10a0c454677dadf4f6d7844,,,ACTIVE,NONE,50.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c1b5cb6d3b18521d7a15782bafe55885c43edbf2234cdab62af6ce39d7ab6137,,,ACTIVE,NONE,27.0,506232b34e68c02bf8c0e3f8fb79b9ec41a6242fdca2b07a98c0134eb68ce052
c1b67ab6ee8d727d93fdfdc00b30cf5ad52de4ade0c5adffaa883e05162ba77a,1.0,1.0,ACTIVE,Regularly,24.0,effca9564a1eba0a84ecced3f5c48d76476e699da5eca0be4d6f6de472d7b312
c1b86c1d1fd5fea263301de9950dbe051560248dd11d4127b6891c1dd58ad68c,1.0,1.0,ACTIVE,Regularly,48.0,1262646fce7db57bfe4e3bd3b336c6d1c4ab0a7aa370363f6cb5684fcb2bba0a
c1b8c3fd34e7e4f47ab8401c47a89b6d5b5a88e62c8715824bfe515d007a63d7,1.0,1.0,ACTIVE,Regularly,34.0,1f5bd429acc88fbbf24de844a59e438704aa8761bc7b99fd977cad297c50b74c
c1b9b9b34829ccb7fb50d108aa1b1bd345a1ebf8874972909ab977e76193d433,1.0,1.0,ACTIVE,Regularly,27.0,bf4d702858d7e3489ad6bd6516c43b359ed7d12201aa31ac5a396b3dc8a7d47c
c1ba3a7dba3589622312557d7854aae49a9a88242a5dd9ce8b240634e891d029,1.0,1.0,ACTIVE,Regularly,38.0,bfa32e3aad9e8c4fd48d8e41b486d6473c000edb7214394ae82ad710f1654b79
c1bd97c7f7b99ad9c9553d048328130002ff5ff780e38baca9580b3ee130771b,1.0,1.0,ACTIVE,Regularly,42.0,435736a1067d7e943abaaed9a286072d63f5ead57dc0772be15797ca0144092c
c1bdb1d3c111c5e924f708f5eae2e3559e0b2a3d6af33d78a18877fab930f5ff,,,ACTIVE,NONE,60.0,6bebdfb0d390ee58c510d8f7c9e481f978ebbfc3a4f0103f171e1bd9b301774a
c1bdc315af86d9a6b1e78985f95aca89583e93be6d83f7110c679e864f197a59,1.0,1.0,ACTIVE,Regularly,30.0,02046f5bcea6c572f891a4a442ace9f06aa449ae4109d5706ee0a725c161e549
c1bedeb04de0fb1b3c57af7bd3e728004b11c66ed72fcedae872ae8327873603,1.0,1.0,ACTIVE,Regularly,65.0,b44806d3703165af8536c47997eb8dc9c56daabad5ceb3964868e296b6390df8
c1bf044d9863e07f243595bec4a08436d3112877527aa64df2dcb9fc272c2240,,,ACTIVE,NONE,26.0,ad1791754d4784df68fbcc4f7367e6e25319af2a14e982b460168b8baa3d55b9
c1bf63dd72335c6a8df659e61e78c4b8d13d98e44c12111f16b70cc87e8db082,1.0,1.0,ACTIVE,Regularly,18.0,705e5135068aec5cf6fd1bdabcdd62a786c0141b704855cc0cc76e96428aa565
c1bf8955ff2c8dd6b5b57d1da01e47d0f60128af3f08aea76c002cc7f6a81bd2,1.0,1.0,ACTIVE,Regularly,59.0,be39840ae0e860ef2b36bd9fdc1b629cb0ac05bd64458b1a41bcc05eb8d9b5b4
c1bfee3e9013f3be1d2985dd49688a6c22f674c4fa1edf86c4030deb44971094,,,ACTIVE,NONE,32.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c1c040b682a4b0aa7c61dc174f34e2caa6c1756a9c672a8ab4b4e1b43a00f5c9,,,ACTIVE,NONE,30.0,10dbd2a63d227e7c29ab99bd745a862342472115efe0679879e1dc3f533b9d5a
c1c08f3ee5ac4185ebc3c6d130f707d48040d97563b94ac92fea7df03a0fe9d9,1.0,1.0,ACTIVE,Regularly,63.0,3622f279944087b7d1263068553ce2325fd10319369926241c0989485228515d
c1c0ae6a25ab38823ad66ff4e82135cc8955932e6bbad30d942ad74d57af0946,,,ACTIVE,NONE,35.0,e87561cc7ae0d09d6d9c8f7050aceabfae567fa0570c546f77abdb5e3b9c6569
c1c0bf62bbed879a0519bf8282fe8ce7e2b02ec4ff64037cce4a923aee259c56,,,ACTIVE,NONE,43.0,dfaa4617645a6768f729f47e7a76a82e4f36638c2c73871e61f2ae33592db7cf
c1c16573daee15875e22671c578f4736090b8c906ec4453a134e6a78c3c88804,,,ACTIVE,NONE,25.0,86fd932ead7763e27dff9c10bc389c31cdb56f7154cfd56953b836ff539108eb
c1c24990fa8bd48fdba5fe9c53c8eca0cd5b7a2fa0113de774a85f98815dcf87,1.0,1.0,ACTIVE,Regularly,58.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
c1c39d0f2a8e1f1f320fa7b4a62a2d17c899e69a2a8333ce952af2d6d7a529aa,,,ACTIVE,NONE,50.0,e474d1df875cbb3a94b030034ec369653fc1e6a8a41872d94360cbd1b5e04a4f
c1c94ac0fe49cb2f3671d31a58696d056b087613e91c8e6413673ec6b1f66290,1.0,1.0,ACTIVE,Regularly,46.0,9221af7f82f79d0ae4fb5508c55c25767c06f570d1caae9b45ccd959aeba96c0
c1cab5d0121156addf0e420d37708e0c33b5c555399d33007688f7380f1e7a9f,,,ACTIVE,NONE,27.0,2559f13c8789065b8debca32d5d47ad2b658407bd75f64a9d11a0191a458d5f1
c1cad00837e85547cffabc2056482c84223f995208fed6af49108e2beb080060,1.0,1.0,ACTIVE,Regularly,51.0,31dd47f976a6b830aabff2215aaecfd39abed732ce73906f515f9a6c4e842f38
c1cad14fa7661dd3951bdda8cbce3abc2fa2ff5df45ec348eb676c1226715114,,,ACTIVE,NONE,21.0,320a48a15f3524f452c9bbae806adf61fdf5b2422b32b240cb9397a966dde6dd
c1cc6b86ed6ef48a9c97a438035c77ff4e18800217befc2eb61e52aadd1e9247,,,ACTIVE,NONE,31.0,a047d9e39483452a90c890e6562e8b575c02422b3562a004a95d6f75a148a49d
c1cc86b51d57d6cae14b2997a9ae2900f27e6ae4555f95a4a44d4633d5acc9cc,1.0,1.0,ACTIVE,Regularly,22.0,9f1328b9a2a2682927a8873b49e7a475ecedfc621e0a19a3fdfeb32c3f0109de
c1ccd8c64164110ac29d499b6ae8371fd0fc5504adec312f00cd0f28f5b1e555,,,ACTIVE,NONE,21.0,8e7b165bd7902c1d1fa24364e47f84c5aae6255b63966bca6ae0baa75b5b31e9
c1ce017b81d45c1516e0b945781f6de6d36ae25233caf8c5f645f89bd30ca24b,1.0,1.0,ACTIVE,Regularly,21.0,3698ae5b13d27ef07fb3aacfb7fbfbb2d9071c877d3b8fcdc061c24e1cd49292
c1ce75cf6a97904139779ef31d6a3f3e200c898549357af6cbf6b328c8eed1fd,1.0,1.0,ACTIVE,Regularly,22.0,09adf48771e4d8337b8fef654ffddb5a08e0a88a8906eec791c14f67d822988a
c1ce8c31316f5c6b578b67eb13ff6d591827fdc835efe50b7e47620813fd8478,,,ACTIVE,NONE,24.0,acfd9652f70240c935b8ded9117d3771ee40e78fb0d8f05f527eeee394fba6ad
c1cec94c991ae568961389f7d4361160e2abfea17da11f1fbd5a4c6d8de5a632,1.0,1.0,ACTIVE,Regularly,24.0,c9a0a092834f025dd599ae639e47a73768787f75f1d0e6bfeb4c99f7262b1d84
c1d114e8871085794cba9a40183bbef21701909ba164e83e5ec7b584b8d668aa,,,ACTIVE,NONE,47.0,2eb248dadfec1811007c222c00ad0aa7c8292c97226735e088c667c1b5c6f9de
c1d3c6822b780f9fe0f787d330685b75340f7ec63337095beb12f41f01872b49,,,ACTIVE,NONE,27.0,02caf6f6fcd3cbda23cb3d290ebee13a9d97577edfc330af577e00031ce3c74b
c1d4599417c298e20b7473f0379027c0e96e22c7869717ba1ebc309df72add28,1.0,1.0,ACTIVE,Regularly,50.0,177703b4f4326fe1ab2d4a8088fd985f9066f6f5187dd24f3db743a9ca66320f
c1d4aa41514d82c9b10ed451492f14e250b485854e2b7f44371e9b13c5f0a9a1,,,ACTIVE,NONE,33.0,64f4f45affbdea27c93c4825f4f7ce6da777663c00add3cf1cf9963f23c4c7b7
c1d5c7ab5db097027949981eaf9217f3d71006add820ed51882450473dcf8195,,,ACTIVE,NONE,22.0,b95fc0eaa9b6035351267df7402efaed87207395bc250209ea5bbd127f629d10
c1d5c99e34df574dfb2fe117770c83ecf7392f5d59e189a9f392a58b7cf867f0,1.0,1.0,ACTIVE,Regularly,27.0,4f2c4fe4fe69f5e2b888bb5310f6e9ddcdecf129d289e9a21e80c05c602cbbff
c1d633cf7a40ba9d0433ea1397a7bcb5aa77f4fa399fd4bc2ad7a57d416d528d,1.0,1.0,ACTIVE,Regularly,40.0,b6f929cba3458a086976ddf4ed0d52edfa030df79162eefcbf8726310313bab7
c1d6cb575a34024253e2ae451b3f283338e18c0debe0394fb4e928d561cd537c,,,ACTIVE,NONE,27.0,ddb281de6def4954004d883630417b2e882295ea8d792c2ff28d9e0d0b5ca08d
c1d87ca4905c8bf9a0e6e19473e56d4f593b5fe88a620d20e89e1013494a85e1,,,ACTIVE,NONE,21.0,b9fa829e508f072abbbd973e48e24c162b546dd9fb1368d507dc935015ab2f76
c1d9cbf047202edf71ddf2d7b0e57544d2ec427392f7797c6e0cff13d7f1bcdd,1.0,1.0,ACTIVE,Regularly,21.0,80ae790c2e4cbda66af2db8622f445915f6e58f73f316cb74939d6ac9030891c
c1db2ab28f3a8e0a669d087229bb56713706aa7d3d11a2afd2bb2717b0faa24b,1.0,1.0,ACTIVE,Regularly,21.0,9928d9a5aeb4d4e3b695532968e992942e0881c62a4bd62d63ecbf3b052eeebd
