article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0923536001,923536,Alexa dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Dress in soft cotton jersey with short puff sleeves, a round neckline and a small opening with a button at the back of the neck. Gathered seam at the waist and a flared skirt. Unlined."
0923643001,923643,ED Enter leggings,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Ankle-length trousers in superstretch twill with a high waist, concealed zip in one side and slim legs with narrow hems."
0923727002,923727,Samuel plisse skirt,275,Skirt,Garment Lower body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Calf-length, pleated skirt in softly draping woven fabric with a sheen. Regular waist with concealed elastication. Unlined."
0923727003,923727,Samuel plisse skirt,275,Skirt,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Calf-length, pleated skirt in softly draping woven fabric with a sheen. Regular waist with concealed elastication. Unlined."
0923727004,923727,Samuel plisse skirt,275,Skirt,Garment Lower body,1010001,All over pattern,32,Orange,2,Medium Dusty,3,Orange,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Calf-length, pleated skirt in softly draping woven fabric with a sheen. Regular waist with concealed elastication. Unlined."
0923985001,923985,Flirty Cherry Blossom earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal earrings in the shape of cherries decorated with glass rhinestones and glass beads.
0924040001,924040,LW (J) VERONIKA consc top,306,Bra,Underwear,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Cropped top in ribbed jersey made from a cotton blend. Deep neckline front and back and covered elastication at the hem. The cotton content of the top is organic.
0924040002,924040,LW (J) VERONIKA consc top,306,Bra,Underwear,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Cropped top in ribbed jersey made from a cotton blend. Deep neckline front and back and covered elastication at the hem. The cotton content of the top is organic.
0924125001,924125,Flirty Cherrie neckalce,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal necklace with a cherry-shaped pendant decorated with glass rhinestones, and a chain decorated with small, diamond-shaped pieces of flat metal. The zinc content of the necklace is recycled."
0924126001,924126,Flirty Pine necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Thin metal chain necklace with a pineapple-shaped pendant decorated with glass rhinestones. Adjustable length. The zinc content of the necklace is recycled.
0924137001,924137,Flirty Sallie earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Six metal ear cuffs in various designs. Can be worn on non-pierced ears.
0924142001,924142,Cool Lockie necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal necklace with pendants in the shape of a lock and key. The lock is decorated with a plastic bead. Adjustable length. The zinc content of the necklace is recycled.
0924146001,924146,Flirty Cerisa necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Two-strand, thin metal chain necklace with small round pendants. Adjustable length."
0924228001,924228,ED Spade parka,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Knee-length parka in woven fabric with a drawstring hood and a zip and wind flap with press-studs down the front. Dropped shoulders and long sleeves with a tab and press-studs at the cuffs. Drawstring at the waist, flap front pockets with a press-stud, a single back vent and a drawstring at the hem. Mesh lining."
0924250001,924250,Serafima,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Cardigan in a soft knit containing some wool. Boxy fit with dropped shoulders, long sleeves and rhinestone-decorated buttons down the front. Ribbing around the neckline, cuffs and hem. The polyester content of the cardigan is recycled."
0924290002,924290,AMY SET,75,Hat/beanie,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Set with a hat and tube scarf in a knit containing glittery threads. Hat with a bow on the front and ribbed hem.
0924315001,924315,Mini me Cora dress,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Dress in a patterned cotton weave with a round neckline and a small opening with a concealed button at the back of the neck. Short sleeves with narrow elastication, and gathered tiers to the hem."
0924315002,924315,Mini me Cora dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Dress in a patterned cotton weave with a round neckline and a small opening with a concealed button at the back of the neck. Short sleeves with narrow elastication, and gathered tiers to the hem."
0924623003,924623,Cady SL Rib set (J),297,Pyjama set,Nightwear,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Oversized pyjamas with a T-shirt and shorts in soft, ribbed jersey. T-shirt with narrow ribbing around the neckline and low dropped shoulders. Shorts with an elasticated, drawstring waist."
0924623004,924623,Cady SL Rib set (J),297,Pyjama set,Nightwear,1010010,Melange,53,Dark Pink,2,Medium Dusty,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Oversized pyjamas with a T-shirt and shorts in soft, ribbed jersey. T-shirt with narrow ribbing around the neckline and low dropped shoulders. Shorts with an elasticated, drawstring waist."
0924625001,924625,Rosalia trouser (J),296,Pyjama bottom,Nightwear,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjama bottoms in ribbed jersey. Regular waist with a visible elastic waistband and wide legs with overlocked hems.
0924626001,924626,Coachella SL set (J),297,Pyjama set,Nightwear,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fitted pyjama top and shorts in soft, ribbed cotton jersey. Top with a lace-trimmed V-neck and narrow, elasticated shoulder straps. Shorts with visible elastication at the waist."
0924860001,924860,Henrietta Fancy,86,Ballerinas,Shoes,1010016,Solid,15,Greyish Beige,2,Medium Dusty,1,Mole,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Ballet pumps in soft imitation leather with a decorative metal buckle at the front. Linings in satin made from recycled polyester and insoles in imitation leather. Heel 1 cm.
0924880001,924880,Electra,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, A-line dress in an airy weave with a deep V-neck, gathered, asymmetric seams for added width and long raglan balloon sleeves with narrow elastication at the cuffs. Jersey lining made from recycled polyester."
0924893001,924893,Gina aliceband,74,Hair/alice band,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Patterned fabric-covered Alice band.
0924906002,924906,ED Lucien blouse,258,Blouse,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in an airy, crinkled weave made from recycled polyester with a stand-up collar and gathers at the top to create soft draping front and back. Opening with covered buttons at the back of the neck, long puff sleeves, cuffs with covered buttons, and a gently rounded hem."
0924926007,924926,MAGIC CREW TP new,252,Sweater,Garment Upper body,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0924926009,924926,MAGIC CREW TP new,252,Sweater,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0924942001,924942,OAK INDIGO tencel skirt 1,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,7,Medium,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,Calf-length skirt in soft Tencel™ lyocell denim with buttons down the front and a high waist with covered elastication at the back. Unlined.
0925139001,925139,Ruben set,-1,Unknown,Unknown,1010016,Solid,9,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set with a matching iPhone case and protective AirPod case in plastic. The AirPod case has a cap and an eyelet in one side.
0925139002,925139,Ruben set,-1,Unknown,Unknown,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set with a matching iPhone case and protective AirPod case in plastic. The AirPod case has a cap and an eyelet in one side.
0925139003,925139,Ruben set,-1,Unknown,Unknown,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set with a matching iPhone case and protective AirPod case in plastic. The AirPod case has a cap and an eyelet in one side.
0925140003,925140,LOW PRICE TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,14,Dark Beige,2,Medium Dusty,11,Beige,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,Long-sleeved top in soft cotton jersey with a press-stud on one shoulder (except in sizes 1½-4Y) and a narrow ribbed trim around the neckline.
0925290006,925290,Carp mini,275,Skirt,Garment Lower body,1010004,Check,33,Dark Orange,2,Medium Dusty,13,Brown,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in woven fabric with a brushed finish. High waist and a concealed zip in one side. Recycled polyester lining.
0925353003,925353,Conscious scarf scrunchie,78,Other accessories,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Elasticated scrunchie in woven fabric with a scarf detail. The polyester content of the scrunchie is partly recycled.
0925372001,925372,LOGG Spinel,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Straight-cut top in soft cotton jersey with a round neckline, gently dropped shoulders and long sleeves. Flatlock seams around the neckline and hem."
0925404001,925404,Wise blazer,264,Blazer,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Double-breasted jacket in a slightly stretchy weave with notch lapels and long sleeves with buttoned cuffs. Gently tapered waist, flap front pockets and a single back vent. Recycled polyester lining."
0925472001,925472,OAK skirt linen,275,Skirt,Garment Lower body,1010010,Melange,12,Light Beige,1,Dusty Light,9,White,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,"Gently flared, calf-length skirt in linen with buttons down the front and a high waist with covered elastication at the back. Unlined."
0925477001,925477,oak skirt midi,275,Skirt,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,Calf-length skirt in an airy viscose and linen weave. High waist with covered elastication at the back and buttons down the front. Unlined.
0925664002,925664,Danny cropped trousers,272,Trousers,Garment Lower body,1010016,Solid,11,Off White,1,Dusty Light,9,White,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"5-pocket, ankle-length trousers in washed cotton twill with a zip fly and button. Regular Fit – a classic fit with good room for movement over the thighs and knees to create a comfortable, straight silhouette."
0925696001,925696,OTTO RIb set henley,270,Garment Set,Garment Full body,1010017,Stripe,12,Light Beige,1,Dusty Light,11,Beige,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a top and pair of leggings in soft, ribbed cotton jersey. Long-sleeved top with a button placket, narrow trim around the neckline and a gently rounded hem. Slightly longer at the back. Leggings with covered elastication at the waist and cuffed hems."
0925763001,925763,Gina tunic,258,Blouse,Garment Upper body,1010007,Embroidery,10,White,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Wide tunic in a cotton weave with broderie anglaise, a small stand-up collar and loose top-layer collar that covers the shoulders. Buttons down the front, long balloon sleeves with narrow, covered elastication at the cuffs, and a scalloped hem."
0925764001,925764,Carmen blouse,258,Blouse,Garment Upper body,1010007,Embroidery,10,White,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Wide blouse in a cotton weave with broderie anglaise, a small stand-up collar and loose top-layer collar that covers the shoulders. Buttons down the front, long balloon sleeves with narrow, covered elastication at the cuffs, and a scalloped hem."
0925916001,925916,SEC SPEED LS MISCHA BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Cropped blouse in an airy weave with a smocked bodice and frill-trimmed, square neckline. Long, wide sleeves with concealed elastication over the shoulders and smocking at the cuffs with a small frill trim."
0925916002,925916,SEC SPEED LS MISCHA BLOUSE,258,Blouse,Garment Upper body,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Cropped blouse in an airy weave with a smocked bodice and frill-trimmed, square neckline. Long, wide sleeves with concealed elastication over the shoulders and smocking at the cuffs with a small frill trim."
0925916003,925916,SEC SPEED LS MISCHA BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Cropped blouse in an airy weave with a smocked bodice and frill-trimmed, square neckline. Long, wide sleeves with concealed elastication over the shoulders and smocking at the cuffs with a small frill trim."
0925978001,925978,Carmen felt Hat,509,Felt hat,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Sturdy hat in felted wool with a band. Width of brim 7 cm.
0925978002,925978,Carmen felt Hat.,76,Hat/brim,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Sturdy hat in felted wool with a band. Width of brim 7 cm.
0925978003,925978,Carmen felt Hat.,76,Hat/brim,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Sturdy hat in felted wool with a band. Width of brim 7 cm.
0926026001,926026,Bernhard tencel shirt.,259,Shirt,Garment Upper body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Straight-cut shirt in airy Tencel™ lyocell denim with a collar, buttons down the front and a yoke with a pleat at the back. Long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0926221002,926221,Yoga Taffeta skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in woven fabric made from a cotton blend with a slight sheen. High paper bag waist with covered elastication, a small frill trim and pleats for added width. Discreet side pockets. Unlined."
0926221003,926221,Yoga Taffeta skirt,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length skirt in woven fabric made from a cotton blend with a slight sheen. High paper bag waist with covered elastication, a small frill trim and pleats for added width. Discreet side pockets. Unlined."
0926306001,926306,Charlie top Conscious,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Straight-style top in jersey crêpe with a boat neck. Short, wide sleeves with pleats and double-layered trims."
0926306002,926306,Charlie top Conscious,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Straight-style top in jersey crêpe with a boat neck. Short, wide sleeves with pleats and double-layered trims."
0926306003,926306,Charlie top Conscious,254,Top,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Straight-style top in jersey crêpe with a boat neck. Short, wide sleeves with pleats and double-layered trims."
0926354001,926354,MISCHA S/S BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Cropped blouse in an airy weave with a smocked bodice and a frill-trimmed, square neckline. Short puff sleeves with concealed elastication over the shoulders and frill-trimmed, smocked hems."
0926378001,926378,Class Attie hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of octagonal metal earrings.
0926387001,926387,Ulrica pu overshirt,262,Jacket,Garment Upper body,1010026,Other structure,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Oversized, knee-length shirt jacket in grained imitation leather with a pointed collar, buttons down the front and yoke with a pleat at the back. Low dropped shoulders, long, wide sleeves with wide, buttoned cuffs, large open chest pockets and a rounded hem. Longer at the back. Unlined."
0926427001,926427,Phillipa dress,265,Dress,Garment Full body,1010017,Stripe,72,Blue,2,Medium Dusty,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Fitted dress in woven fabric made from a cotton blend with a small stand-up collar, covered buttons at the back of the neck and a concealed zip at the back. Voluminous, lined, raglan sleeves."
0926450001,926450,8p smashing terrys,73,Hair string,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair elastics in various designs.
0926469001,926469,SPORT Karin mid 2-pack.,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Fully lined sports bras in fast-drying functional fabric with a racer back and wide, elasticated hem. Medium support."
0926482001,926482,Big scrunchie,73,Hair string,Accessories,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Large elasticated scrunchie in an airy weave.
0926500001,926500,Sonoma Midwash Denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy denim. Slightly looser fit with an extra-high waist, zip fly and button and tapered legs. The cotton content of the jeans is partly recycled."
0926502001,926502,Hudson Wide Leg Denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket jeans in washed cotton denim with a high waist, zip fly and button and wide legs. The cotton content of the jeans is partly recycled."
0926504001,926504,Seychelles top,254,Top,Garment Upper body,1010016,Solid,21,Light Yellow,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fully lined, bralette-style cropped top in sturdy jersey with a V-neck and wide hook-and-eye fastening at the back. The polyester content of the top’s lining is recycled."
0926520001,926520,Basic Big claw,72,Hair clip,Accessories,1010019,Transparent,10,White,3,Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Large hair claw in transparent plastic.
0926589001,926589,NEW HONEY HEART BELT,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Belt in imitation leather with a heart-shaped metal buckle. Width 3.5 cm.
0926603001,926603,Walnut 2-pack sport sock,302,Socks,Socks & Tights,1010005,Colour blocking,10,White,3,Light,9,White,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Fine-knit sports socks with a ribbed shaft. The polyester content of the socks is partly recycled.
0926668001,926668,JAIPUR SUMMER BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in a viscose crêpe weave with a V-neck, buttons down the front and long balloon sleeves with elastication and a flounced trim at the cuffs. Flounced trim around the neckline and down the front."
0926668002,926668,JAIPUR SUMMER BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in a viscose crêpe weave with a V-neck, buttons down the front and long balloon sleeves with elastication and a flounced trim at the cuffs. Flounced trim around the neckline and down the front."
0926739002,926739,Ingy top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"One-shoulder top in soft jersey made from a modal and cotton blend. Narrow strap over one shoulder and a wide, embroidered flounce over the other shoulder."
0926750001,926750,Bina washed crew,252,Sweater,Garment Upper body,1010016,Solid,52,Pink,7,Medium,4,Pink,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft sweatshirt fabric made from a cotton blend. Long raglan sleeves and ribbing around the neckline, cuffs and hem."
0926750002,926750,Bina washed crew,252,Sweater,Garment Upper body,1010016,Solid,21,Light Yellow,1,Dusty Light,8,Yellow,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft sweatshirt fabric made from a cotton blend. Long raglan sleeves and ribbing around the neckline, cuffs and hem."
0926842001,926842,NASA Fancy s/s tee,255,T-shirt,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Block-coloured T-shirt in cotton jersey with a print motif, text-print trims down the sleeves and a ribbed trim around the neckline."
0926847001,926847,OAT regular tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"T-shirt in pima cotton jersey with a round, rib-trimmed neckline and a straight-cut hem with short slits in the sides."
0926847002,926847,OAT regular tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"T-shirt in pima cotton jersey with a round, rib-trimmed neckline and a straight-cut hem with short slits in the sides."
0926875001,926875,9p rub pins,72,Hair clip,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips in different colours.
0926921001,926921,Utility Jersey Joggers,272,Trousers,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length joggers in sweatshirt fabric made from a cotton blend. High waist with covered elastication and a drawstring, discreet side pockets, flap leg pockets with a concealed press-stud, and gently tapered legs with covered elastication at the hems. Brushed inside."
0926921002,926921,Utility Jersey Joggers,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length joggers in sweatshirt fabric made from a cotton blend. High waist with covered elastication and a drawstring, discreet side pockets, flap leg pockets with a concealed press-stud, and gently tapered legs with covered elastication at the hems. Brushed inside."
0926921003,926921,Utility Jersey Joggers,272,Trousers,Garment Lower body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length joggers in sweatshirt fabric made from a cotton blend. High waist with covered elastication and a drawstring, discreet side pockets, flap leg pockets with a concealed press-stud, and gently tapered legs with covered elastication at the hems. Brushed inside."
0926938001,926938,Seamless Leggings Plain,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,High-waisted leggings in jersey with a wide waist panel. The leggings are designed with the minimum number of seams for a more comfortable fit and increased mobility.
0926949001,926949,Plissé skirt.,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Skirt in pleated chiffon with covered elastication at the waist, an overlocked hem and jersey lining."
